# generated for laser system 2
# Made by hand by Matthias
# N, HRM, VRM, HS, VS, S, SC, AT, AP
3526, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3527, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3528, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3529, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3530, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3531, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3532, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3533, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3534, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3535, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3536, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3537, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3538, -42000, 0, 15000, 8000, 0, 0, 1000, 0
3539, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3540, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3541, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3542, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3543, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3544, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3545, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3546, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3547, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3548, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3549, -40000, 0, 15000, 8000, 0, 0, 1000, 0
3550, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3551, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3552, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3553, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3554, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3555, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3556, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3557, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3558, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3559, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3560, 585000, 0, 15000, 8000, 0, 0, 1000, 0
3561, 0, 12500, 8000, 8000, 0, 0, 1000, 0
3562, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3563, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3564, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3565, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3566, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3567, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3568, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3569, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3570, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3571, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3572, -38000, 0, 15000, 8000, 0, 0, 1000, 0
3573, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3574, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3575, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3576, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3577, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3578, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3579, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3580, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3581, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3582, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3583, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3584, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3585, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3586, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3587, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3588, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3589, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3590, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3591, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3592, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3593, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3594, -47000, 0, 15000, 8000, 0, 0, 1000, 0
3595, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3596, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3597, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3598, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3599, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3600, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3601, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3602, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3603, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3604, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3605, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3606, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3607, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3608, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3609, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3610, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3611, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3612, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3613, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3614, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3615, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3616, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3617, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3618, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3619, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3620, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3621, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3622, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3623, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3624, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3625, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3626, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3627, -42000, 0, 15000, 8000, 0, 0, 1000, 0
3628, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3629, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3630, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3631, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3632, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3633, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3634, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3635, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3636, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3637, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3638, -40000, 0, 15000, 8000, 0, 0, 1000, 0
3639, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3640, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3641, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3642, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3643, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3644, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3645, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3646, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3647, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3648, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3649, 585000, 0, 15000, 8000, 0, 0, 1000, 0
3650, 0, 12500, 8000, 8000, 0, 0, 1000, 0
3651, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3652, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3653, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3654, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3655, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3656, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3657, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3658, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3659, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3660, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3661, -38000, 0, 15000, 8000, 0, 0, 1000, 0
3662, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3663, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3664, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3665, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3666, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3667, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3668, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3669, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3670, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3671, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3672, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3673, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3674, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3675, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3676, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3677, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3678, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3679, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3680, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3681, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3682, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3683, -47000, 0, 15000, 8000, 0, 0, 1000, 0
3684, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3685, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3686, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3687, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3688, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3689, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3690, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3691, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3692, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3693, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3694, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3695, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3696, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3697, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3698, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3699, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3700, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3701, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3702, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3703, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3704, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3705, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3706, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3707, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3708, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3709, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3710, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3711, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3712, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3713, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3714, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3715, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3716, -42000, 0, 15000, 8000, 0, 0, 1000, 0
3717, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3718, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3719, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3720, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3721, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3722, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3723, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3724, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3725, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3726, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3727, -40000, 0, 15000, 8000, 0, 0, 1000, 0
3728, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3729, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3730, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3731, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3732, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3733, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3734, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3735, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3736, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3737, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3738, 585000, 0, 15000, 8000, 0, 0, 1000, 0
3739, 0, 12500, 8000, 8000, 0, 0, 1000, 0
3740, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3741, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3742, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3743, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3744, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3745, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3746, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3747, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3748, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3749, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3750, -38000, 0, 15000, 8000, 0, 0, 1000, 0
3751, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3752, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3753, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3754, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3755, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3756, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3757, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3758, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3759, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3760, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3761, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3762, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3763, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3764, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3765, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3766, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3767, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3768, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3769, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3770, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3771, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3772, -47000, 0, 15000, 8000, 0, 0, 1000, 0
3773, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3774, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3775, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3776, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3777, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3778, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3779, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3780, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3781, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3782, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3783, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3784, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3785, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3786, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3787, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3788, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3789, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3790, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3791, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3792, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3793, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3794, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3795, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3796, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3797, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3798, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3799, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3800, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3801, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3802, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3803, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3804, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3805, -42000, 0, 15000, 8000, 0, 0, 1000, 0
3806, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3807, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3808, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3809, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3810, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3811, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3812, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3813, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3814, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3815, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3816, -40000, 0, 15000, 8000, 0, 0, 1000, 0
3817, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3818, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3819, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3820, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3821, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3822, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3823, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3824, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3825, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3826, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3827, 585000, 0, 15000, 8000, 0, 0, 1000, 0
3828, 0, 12500, 8000, 8000, 0, 0, 1000, 0
3829, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3830, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3831, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3832, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3833, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3834, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3835, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3836, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3837, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3838, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3839, -38000, 0, 15000, 8000, 0, 0, 1000, 0
3840, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3841, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3842, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3843, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3844, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3845, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3846, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3847, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3848, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3849, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3850, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3851, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3852, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3853, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3854, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3855, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3856, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3857, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3858, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3859, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3860, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3861, -47000, 0, 15000, 8000, 0, 0, 1000, 0
3862, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3863, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3864, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3865, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3866, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3867, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3868, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3869, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3870, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3871, -3600, 0, 8000, 8000, -2.5, 5, 1000, 0
3872, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3873, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3874, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3875, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3876, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3877, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3878, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3879, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3880, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3881, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3882, -3300, 0, 8000, 8000, -2.5, 5, 1000, 0
3883, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3884, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3885, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3886, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3887, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3888, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3889, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3890, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3891, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3892, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3893, -3000, 0, 8000, 8000, -2.5, 5, 1000, 0
3894, -42000, 0, 15000, 8000, 0, 0, 1000, 0
3895, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3896, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3897, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3898, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3899, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3900, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3901, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3902, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3903, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3904, -2700, 0, 8000, 8000, -2.5, 5, 1000, 0
3905, -40000, 0, 15000, 8000, 0, 0, 1000, 0
3906, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3907, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3908, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3909, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3910, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3911, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3912, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3913, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3914, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3915, -1900, 0, 8000, 8000, -2.5, 5, 1000, 0
3916, 585000, 0, 15000, 8000, 0, 0, 1000, 0
3917, 0, 12500, 8000, 8000, 0, 0, 1000, 0
3918, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3919, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3920, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3921, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3922, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3923, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3924, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3925, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3926, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3927, -5400, 0, 8000, 8000, -2.5, 5, 1000, 0
3928, -38000, 0, 15000, 8000, 0, 0, 1000, 0
3929, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3930, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3931, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3932, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3933, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3934, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3935, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3936, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3937, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3938, -4400, 0, 8000, 8000, -2.5, 5, 1000, 0
3939, -44000, 0, 15000, 8000, 0, 0, 1000, 0
3940, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3941, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3942, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3943, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3944, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3945, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3946, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3947, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3948, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3949, -4300, 0, 8000, 8000, -2.5, 5, 1000, 0
3950, -47000, 0, 15000, 8000, 0, 0, 1000, 0
