# generated for laser system 1
# Made by hand by Matthias
# N, HRM, VRM, HS, VS, S, SC, AT, AP
3221, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3222, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3223, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3224, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3225, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3226, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3227, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3228, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3229, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3230, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3231, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3232, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3233, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3234, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3235, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3236, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3237, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3238, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3239, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3240, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3241, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3242, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3243, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3244, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3245, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3246, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3247, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3248, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3249, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3250, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3251, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3252, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3253, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3254, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3255, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3256, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3257, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3258, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3259, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3260, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3261, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3262, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3263, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3264, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3265, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3266, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3267, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3268, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3269, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3270, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3271, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3272, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3273, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3274, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3275, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3276, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3277, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3278, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3279, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3280, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3281, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3282, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3283, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3284, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3285, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3286, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3287, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3288, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3289, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3290, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3291, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3292, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3293, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3294, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3295, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3296, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3297, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3298, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3299, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3300, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3301, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3302, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3303, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3304, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3305, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3306, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3307, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3308, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3309, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3310, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3311, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3312, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3313, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3314, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3315, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3316, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3317, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3318, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3319, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3320, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3321, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3322, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3323, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3324, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3325, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3326, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3327, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3328, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3329, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3330, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3331, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3332, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3333, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3334, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3335, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3336, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3337, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3338, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3339, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3340, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3341, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3342, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3343, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3344, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3345, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3346, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3347, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3348, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3349, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3350, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3351, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3352, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3353, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3354, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3355, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3356, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3357, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3358, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3359, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3360, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3361, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3362, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3363, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3364, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3365, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3366, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3367, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3368, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3369, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3370, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3371, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3372, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3373, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3374, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3375, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3376, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3377, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3378, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3379, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3380, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3381, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3382, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3383, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3384, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3385, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3386, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3387, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3388, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3389, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3390, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3391, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3392, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3393, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3394, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3395, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3396, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3397, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3398, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3399, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3400, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3401, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3402, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3403, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3404, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3405, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3406, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3407, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3408, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3409, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3410, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3411, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3412, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3413, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3414, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3415, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3416, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3417, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3418, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3419, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3420, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3421, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3422, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3423, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3424, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3425, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3426, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3427, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3428, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3429, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3430, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3431, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3432, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3433, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3434, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3435, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3436, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3437, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3438, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3439, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3440, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3441, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3442, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3443, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3444, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3445, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3446, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3447, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3448, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3449, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3450, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3451, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3452, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3453, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3454, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3455, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3456, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3457, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3458, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3459, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3460, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3461, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3462, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3463, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3464, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3465, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3466, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3467, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3468, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3469, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3470, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3471, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3472, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3473, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3474, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3475, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3476, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3477, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3478, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3479, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3480, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3481, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3482, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3483, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3484, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3485, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3486, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3487, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3488, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3489, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3490, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3491, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3492, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3493, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3494, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3495, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3496, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3497, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3498, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3499, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3500, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3501, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3502, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3503, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3504, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3505, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3506, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3507, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3508, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3509, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3510, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3511, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3512, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3513, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3514, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3515, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3516, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3517, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3518, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3519, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3520, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3521, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3522, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3523, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3524, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3525, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3526, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3527, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3528, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3529, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3530, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3531, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3532, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3533, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3534, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3535, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3536, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3537, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3538, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3539, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3540, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3541, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3542, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3543, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3544, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3545, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3546, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3547, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3548, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3549, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3550, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3551, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3552, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3553, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3554, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3555, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3556, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3557, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3558, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3559, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3560, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3561, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3562, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3563, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3564, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3565, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3566, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3567, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3568, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3569, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3570, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3571, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3572, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3573, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3574, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3575, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3576, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3577, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3578, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3579, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3580, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3581, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3582, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3583, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3584, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3585, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3586, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3587, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3588, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3589, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3590, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3591, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3592, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3593, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3594, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3595, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3596, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3597, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3598, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3599, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3600, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3601, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3602, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3603, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3604, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3605, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3606, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3607, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3608, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3609, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3610, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3611, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3612, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3613, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3614, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3615, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3616, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3617, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3618, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3619, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3620, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3621, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3622, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3623, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3624, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3625, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3626, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3627, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3628, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3629, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3630, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3631, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3632, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3633, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3634, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3635, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3636, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3637, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3638, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3639, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3640, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3641, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3642, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3643, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3644, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3645, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
